NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,11,4245,8.498,68,36,51,Semillero,En Pie,18S,603784,9108540,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,29,4286,6.763,75,19,51,Aprovechable,En Pie,18S,602030,9107298,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,29,4289,7.306,102,12,51,Aprovechable,En Pie,18S,602123,9107272,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,23,4308,3.674,60,20,51,Semillero,En Pie,18S,603568,9107718,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,23,4332,7.529,93,13,51,Aprovechable,En Pie,18S,602557,9107725,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,50,4357,4.011,68,17,51,Aprovechable,En Pie,18S,592771,9110829,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,46,4503,11.021,120,15,51,Aprovechable,En Pie,18S,602887,9106090,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,46,4504,7.595,85,16,51,Aprovechable,En Pie,18S,602823,9106102,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,1,4550,6.861,98,14,51,Aprovechable,En Pie,18S,603613,9109292,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,1,4557,6.046,92,14,51,Aprovechable,En Pie,18S,602901,9109295,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,1,4559,6.936,80,16,51,Aprovechable,En Pie,18S,602901,9109274,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,1,4568,5.434,90,12,51,Aprovechable,En Pie,18S,602787,9109251,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,1,4576,6.763,94,15,51,Aprovechable,En Pie,18S,602533,9109258,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,2,4603,10.365,92,24,51,Aprovechable,En Pie,18S,601431,9109230,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,2,4623,7.511,80,23,51,Aprovechable,En Pie,18S,602062,9109187,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,2,4627,10.715,100,21,51,Aprovechable,En Pie,18S,602282,9109201,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,2,4651,8.68,86,23,51,Aprovechable,En Pie,18S,603209,9109221,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,2,4659,6.251,70,25,51,Aprovechable,En Pie,18S,603308,9109162,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,3,4669,7.786,68,33,51,Semillero,En Pie,18S,603250,9109118,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,3,4675,8.35,90,19,51,Aprovechable,En Pie,18S,602877,9109125,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,3,4685,8.432,75,21,51,Aprovechable,En Pie,18S,602243,9109108,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,3,4687,7.921,86,18,51,Aprovechable,En Pie,18S,602199,9109097,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,3,4691,15.435,110,25,51,Aprovechable,En Pie,18S,601778,9109122,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,20,4709,6.83,78,22,51,Aprovechable,En Pie,18S,602490,9107933,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,20,4722,6.084,72,23,51,Aprovechable,En Pie,18S,603305,9107920,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,94,4764,5.588,74,20,51,Aprovechable,En Pie,18S,592388,9113851,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,93,4796,6.314,75,22,51,Aprovechable,En Pie,18S,592612,9113843,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,45,4839,5.146,82,15,51,Aprovechable,En Pie,18S,590802,9110493,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,9,4924,5,70,20,51,Aprovechable,En Pie,18S,602678,9108703,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,26,4961,6.051,77,20,51,Aprovechable,En Pie,18S,602687,9107510,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,27,4994,4.894,73,18,51,Aprovechable,En Pie,18S,603131,9107449,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,27,4997,4.688,72,15,51,Aprovechable,En Pie,18S,602928,9107404,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,93,5033,12.246,100,24,51,Aprovechable,En Pie,18S,590850,9113815,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,80,5086,7.373,85,20,51,Aprovechable,En Pie,18S,593096,9112938,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,79,5100,6.601,75,23,51,Aprovechable,En Pie,18S,592345,9112837,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,92,5162,4.247,68,18,51,Aprovechable,En Pie,18S,593247,9113753,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,92,5170,5.878,60,32,51,Semillero,En Pie,18S,592355,9113756,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,92,5179,3.919,80,12,51,Aprovechable,En Pie,18S,591773,9113711,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,96,5250,5.588,78,18,51,Aprovechable,En Pie,18S,592932,9114053,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,96,5255,3.88,65,18,51,Aprovechable,En Pie,18S,592606,9114038,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,96,5256,6.467,65,30,51,Semillero,En Pie,18S,592574,9114030,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,96,5263,2.223,66,10,51,Aprovechable,En Pie,18S,592071,9114014,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,96,5273,6.636,85,18,51,Aprovechable,En Pie,18S,590866,9114044,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,95,5298,3.645,63,18,51,Aprovechable,En Pie,18S,591515,9113959,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,19,5436,7.207,100,13,51,Aprovechable,En Pie,18S,602426,9107993,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,101,5689,4,70,16,51,Aprovechable,En Pie,18S,592108,9114371,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,82,5810,7.001,70,28,51,Semillero,En Pie,18S,592974,9113059,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,82,5830,6.688,71,26,51,Semillero,En Pie,18S,591688,9113033,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,81,5875,4.5,70,18,51,Aprovechable,En Pie,18S,592592,9112972,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,90,5919,4.898,80,15,51,Aprovechable,En Pie,18S,591582,9113617,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,90,5927,4.572,80,14,51,Aprovechable,En Pie,18S,591161,9113575,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,90,5932,5.373,90,13,51,Aprovechable,En Pie,18S,590574,9113612,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,89,5936,5.786,90,14,51,Aprovechable,En Pie,18S,592806,9113562,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,89,5943,6.2,90,15,51,Aprovechable,En Pie,18S,592509,9113551,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,89,5951,2.371,65,11,51,Semillero,En Pie,18S,591791,9113534,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,89,5953,4.719,68,20,51,Semillero,En Pie,18S,591503,9113521,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,89,5958,3.234,65,15,51,Semillero,En Pie,18S,591311,9113543,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,76,5986,4.018,75,14,51,Aprovechable,En Pie,18S,591902,9112638,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,76,6000,4.572,80,14,51,Aprovechable,En Pie,18S,592375,9112645,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,98,6008,6.583,96,14,51,Aprovechable,En Pie,18S,590772,9114148,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,84,6048,4.346,78,14,51,Aprovechable,En Pie,18S,592693,9113210,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,84,6058,10.315,76,35,51,Semillero,En Pie,18S,592462,9113188,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,84,6060,8.258,68,35,51,Semillero,En Pie,18S,592453,9113187,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,84,6063,6.908,95,15,51,Aprovechable,En Pie,18S,592345,9113188,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,84,6077,6.721,97,14,51,Aprovechable,En Pie,18S,591510,9113192,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,72,6119,4,70,16,51,Aprovechable,En Pie,18S,592251,9112350,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,72,6123,3.135,64,15,51,Aprovechable,En Pie,18S,592003,9112327,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,72,6133,4.898,80,15,51,Aprovechable,En Pie,18S,591459,9112329,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,71,6154,6.2,90,15,51,Aprovechable,En Pie,18S,592018,9112301,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,71,6165,8.644,55,56,51,Semillero,En Pie,18S,592852,9112286,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,78,6240,6.429,60,35,51,Semillero,En Pie,18S,592099,9112737,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,76,6302,3.135,64,15,51,Aprovechable,En Pie,18S,592381,9112594,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,76,6309,4.5,70,18,51,Aprovechable,En Pie,18S,593057,9112623,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,75,6317,2.587,65,12,51,Aprovechable,En Pie,18S,593124,9112572,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,75,6327,3.674,60,20,51,Semillero,En Pie,18S,592447,9112547,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,75,6339,3.444,75,12,51,Aprovechable,En Pie,18S,591820,9112567,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,62,6368,3.234,65,15,51,Semillero,En Pie,18S,592324,9111631,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,66,6536,7.921,84,22,51,Aprovechable,En Pie,18S,592098,9111953,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,65,6557,6.888,75,24,51,Aprovechable,En Pie,18S,591793,9111852,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,3,6583,6.83,78,22,51,Aprovechable,En Pie,18S,592213,9107515,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,3,6588,7.257,62,37,51,Semillero,En Pie,18S,592264,9107487,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,68,6612,4.5,70,18,51,Aprovechable,En Pie,18S,592695,9112044,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,61,6763,6.036,65,28,51,Semillero,En Pie,18S,592670,9111716,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,17,6828,5.898,68,25,51,Aprovechable,En Pie,18S,591814,9108498,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,17,6831,8.751,70,35,51,Semillero,En Pie,18S,592015,9108529,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,18,6868,8.266,90,20,51,Aprovechable,En Pie,18S,591663,9108608,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,42,6900,9.001,70,36,51,Semillero,En Pie,18S,590994,9110243,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,58,6921,4.898,80,15,51,Aprovechable,En Pie,18S,591907,9111380,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,58,6927,3.731,75,13,51,Aprovechable,En Pie,18S,592843,9111384,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,69,7036,7.351,98,15,51,Aprovechable,En Pie,18S,592266,9112125,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,15,7066,9.779,74,35,51,Semillero,En Pie,18S,592088,9108339,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,16,7079,4.803,82,14,51,Aprovechable,En Pie,18S,593098,9108449,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,7,7129,4.96,90,12,51,Aprovechable,En Pie,18S,592108,9107773,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,7,7130,2.778,55,18,51,Semillero,En Pie,18S,592210,9107796,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,7,7131,5.878,80,18,51,Aprovechable,En Pie,18S,592240,9107778,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,8,7157,4.719,68,20,51,Semillero,En Pie,18S,591702,9107906,PC 13,CONSOLIDADO AYB
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,42,7809,5.751,70,23,51,Aprovechable,En Pie,18S,592319,9110223,PC 13,CONSOLIDADO AYB
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,41,46,6.209,78,20,56,Aprovechable,En Pie,18S,595285,9113018,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,26,90,4.973,57,30,56,Semillero,En Pie,18S,595030,9114042,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,47,138,5.445,77,18,56,Aprovechable,En Pie,18S,595960,9112596,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,47,171,5.522,75,16,56,Aprovechable,En Pie,18S,593282,9112591,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,51,375,6.717,88,17,56,Aprovechable,En Pie,18S,593730,9112318,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,49,514,6.829,75,18,56,Aprovechable,En Pie,18S,593947,9112455,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,52,650,7.733,83,22,56,Aprovechable,En Pie,18S,595394,9112207,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,27,1011,5.149,58,30,56,Semillero,En Pie,18S,594861,9113960,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,61,1063,4.8,56,30,56,Aprovechable,En Pie,18S,594394,9111579,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,61,1069,6.927,70,25,56,Aprovechable,En Pie,18S,594473,9111623,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,76,1200,9.501,92,22,56,Aprovechable,En Pie,18S,594030,9110530,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,57,1452,3.04,56,19,56,Semillero,En Pie,18S,594352,9111866,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,71,1491,6.249,99,9,56,Aprovechable,En Pie,18S,593583,9110884,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,63,1593,13.583,110,22,56,Aprovechable,En Pie,18S,594027,9111444,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,69,1671,4.921,76,14,56,Aprovechable,En Pie,18S,593379,9111028,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,60,1728,7.004,85,19,56,Aprovechable,En Pie,18S,594746,9111643,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,84,1805,7.817,90,13,56,Aprovechable,En Pie,18S,593493,9109953,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,90,1842,5.6,76,19,56,Aprovechable,En Pie,18S,593392,9109543,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,90,1850,5.6,76,19,56,Aprovechable,En Pie,18S,594248,9109546,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,90,1851,2.72,56,17,56,Semillero,En Pie,18S,594297,9109543,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,43,1879,4.898,80,15,56,Aprovechable,En Pie,18S,598187,9112838,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,64,1946,12.087,100,19,56,Aprovechable,En Pie,18S,593332,9111358,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,62,2041,9.21,95,20,56,Aprovechable,En Pie,18S,593979,9111512,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,69,2116,13.155,100,22,56,Aprovechable,En Pie,18S,594681,9111035,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,69,2142,4.8,56,30,56,Semillero,En Pie,18S,595634,9110997,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,71,2204,6.394,77,17,56,Aprovechable,En Pie,18S,593910,9110846,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,79,2278,7.112,88,18,56,Aprovechable,En Pie,18S,593475,9110282,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,79,2281,15.071,110,19,56,Aprovechable,En Pie,18S,593615,9110277,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,72,2351,4.592,75,16,56,Aprovechable,En Pie,18S,595763,9110783,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,70,2743,4.015,70,14,56,Aprovechable,En Pie,18S,593413,9110965,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,39,2958,4.898,80,15,56,Aprovechable,En Pie,18S,597526,9113095,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,48,3064,5.511,60,30,56,Semillero,En Pie,18S,596372,9112465,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,74,3152,5.107,66,19,56,Aprovechable,En Pie,18S,595969,9109918,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,89,3180,7.439,90,18,56,Aprovechable,En Pie,18S,594352,9109581,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,89,3313,4.752,60,20,56,Aprovechable,En Pie,18S,595507,9109650,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,53,3483,3.306,60,18,56,Aprovechable,En Pie,18S,598291,9112122,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,91,3516,13.226,120,18,56,Aprovechable,En Pie,18S,595346,9109465,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,51,3543,5.29,72,20,56,Aprovechable,En Pie,18S,597777,9112291,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,51,3548,4.25,70,17,56,Aprovechable,En Pie,18S,597719,9112256,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,88,3696,2.572,60,14,56,Aprovechable,En Pie,18S,598109,9109703,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,69,3879,5.552,80,17,56,Aprovechable,En Pie,18S,597967,9111019,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,69,3880,6.899,65,32,56,Semillero,En Pie,18S,597959,9111023,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,50,3903,8.438,105,15,56,Aprovechable,En Pie,18S,596655,9112302,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,23,3988,2.88,56,18,56,Semillero,En Pie,18S,597216,9114210,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,64,3995,6.531,80,20,56,Aprovechable,En Pie,18S,598714,9111352,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,64,4000,11.251,105,20,56,Aprovechable,En Pie,18S,598184,9111391,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,57,4098,7.112,66,32,56,Semillero,En Pie,18S,597998,9111874,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,64,4302,3.433,58,20,56,Semillero,En Pie,18S,598093,9111368,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,79,4360,3.49,60,19,56,Semillero,En Pie,18S,598254,9110303,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,79,4362,6.209,78,20,56,Aprovechable,En Pie,18S,598216,9110344,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,71,4422,5.225,80,16,56,Aprovechable,En Pie,18S,598276,9110880,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,70,4469,3.038,63,15,56,Aprovechable,En Pie,18S,598219,9110954,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,70,4470,10.103,60,55,56,Semillero,En Pie,18S,598249,9110958,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,70,4471,9.552,60,52,56,Semillero,En Pie,18S,598268,9110973,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,87,4476,4.84,77,16,56,Aprovechable,En Pie,18S,598514,9109782,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,87,4477,3.75,70,15,56,Aprovechable,En Pie,18S,598419,9109780,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,87,4479,8.082,60,44,56,Semillero,En Pie,18S,598251,9109797,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,87,4488,4.592,75,16,56,Aprovechable,En Pie,18S,597354,9109746,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,87,4490,3.762,64,18,56,Aprovechable,En Pie,18S,597315,9109770,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,63,4538,7.342,73,27,56,Semillero,En Pie,18S,597823,9111462,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,56,4640,4.616,69,19,56,Aprovechable,En Pie,18S,597920,9111936,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,19,4712,5.225,80,16,56,Aprovechable,En Pie,18S,596340,9114522,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,61,4861,5.552,80,17,56,Aprovechable,En Pie,18S,597422,9111561,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,52,5045,3.123,60,17,56,Aprovechable,En Pie,18S,596232,9112236,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,66,5102,4.25,70,17,56,Aprovechable,En Pie,18S,598414,9111252,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,81,5115,5.786,90,14,56,Aprovechable,En Pie,18S,598099,9110194,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,81,5117,5.143,60,28,56,Semillero,En Pie,18S,597970,9110152,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,81,5121,4,56,25,56,Semillero,En Pie,18S,597834,9110181,PC 08,
Nectandra cuspidata , Ishpingo,Nectandra cuspidata , Ishpingo, ,81,5151,5.552,80,17,56,Aprovechable,En Pie,18S,596460,9110170,PC 08,
