,NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
15678,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F64,5740,9.025,102,17,51,Aprovechable,En Pie,18S,603010,9111365,PC 12,
15679,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F64,5745,26.184,150,17,51,Aprovechable,En Pie,18S,602345,9111356,PC 12,
15680,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F64,5749,10.32,80,22,51,Aprovechable,En Pie,18S,602096,9111396,PC 12,
15681,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F64,1649,20.223,120,21,51,Aprovechable,En Pie,18S,601012,9111366,PC 12,
15682,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F64,1648,4.798,59,27,51,Semillero,En Pie,18S,600764,9111364,PC 12,
15683,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F64,1636,4.901,80,15,51,Aprovechable,En Pie,18S,600230,9111365,PC 12,
15684,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F65,1498,22.333,130,22,51,Aprovechable,En Pie,18S,601314,9111297,PC 12,
15685,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F65,1508,12.662,100,17,51,Aprovechable,En Pie,18S,600446,9111271,PC 12,
15686,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F65,1509,9.928,92,20,51,Aprovechable,En Pie,18S,600387,9111314,PC 12,
15687,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F65,1511,30.169,150,21,51,Aprovechable,En Pie,18S,600225,9111292,PC 12,
15688,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F65,5706,45.522,180,20,51,Aprovechable,En Pie,18S,601529,9111328,PC 12,
15689,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F65,5707,27.32,120,27,51,Aprovechable,En Pie,18S,601614,9111302,PC 12,
15690,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F65,5713,14.942,100,20,51,Aprovechable,En Pie,18S,602231,9111303,PC 12,
15691,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F65,5723,61.638,200,24,51,Aprovechable,En Pie,18S,602808,9111331,PC 12,
15692,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F65,5729,12.147,115,18,51,Aprovechable,En Pie,18S,603387,9111316,PC 12,
15693,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F65,5730,4.5,70,18,51,Aprovechable,En Pie,18S,603409,9111308,PC 12,
15694,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F66,1462,14.001,115,15,51,Aprovechable,En Pie,18S,599115,9111236,PC 12,
15695,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F66,1483,6.065,63,21,51,Aprovechable,En Pie,18S,599635,9111238,PC 12,
15696,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F66,1486,5.084,73,14,51,Aprovechable,En Pie,18S,599930,9111243,PC 12,
15697,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F66,1487,5.214,67,19,51,Aprovechable,En Pie,18S,600261,9111219,PC 12,
15698,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F66,1490,8.256,81,19,51,Aprovechable,En Pie,18S,600592,9111204,PC 12,
15699,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F66,1495,8.948,106,16,51,Aprovechable,En Pie,18S,601184,9111266,PC 12,
15700,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F66,5331,9.802,124,11,51,Aprovechable,En Pie,18S,602443,9111217,PC 12,
15701,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F66,5334,33.626,150,20,51,Aprovechable,En Pie,18S,601883,9111254,PC 12,
15702,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F66,5341,10.609,95,17,51,Aprovechable,En Pie,18S,601549,9111227,PC 12,
15703,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F67,1295,11.382,100,18,51,Aprovechable,En Pie,18S,601208,9111188,PC 12,
15704,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F67,1296,9.812,95,18,51,Aprovechable,En Pie,18S,601174,9111165,PC 12,
15705,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F67,1302,6.205,80,19,51,Aprovechable,En Pie,18S,600803,9111189,PC 12,
15706,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F67,1315,6.039,70,18,51,Aprovechable,En Pie,18S,599981,9111156,PC 12,
15707,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F67,1317,16.091,110,27,51,Aprovechable,En Pie,18S,599902,9111159,PC 12,
15708,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F67,5302,4.75,70,19,51,Semillero,En Pie,18S,601938,9111137,PC 12,
15709,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F67,5306,9.974,90,24,51,Aprovechable,En Pie,18S,602450,9111149,PC 12,
15710,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F67,5310,34.585,180,15,51,Aprovechable,En Pie,18S,602830,9111166,PC 12,
15711,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F67,5316,60.443,200,22,51,Aprovechable,En Pie,18S,603627,9111149,PC 12,
15712,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,1275,18.483,120,22,51,Aprovechable,En Pie,18S,599740,9111129,PC 12,
15713,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,1276,7.261,120,8,51,Aprovechable,En Pie,18S,599916,9111064,PC 12,
15714,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,1291,8.736,95,19,51,Aprovechable,En Pie,18S,601064,9111083,PC 12,
15715,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,1292,6.179,58,36,51,Semillero,En Pie,18S,601083,9111120,PC 12,
15716,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,6002,8.548,110,17,51,Aprovechable,En Pie,18S,603727,9111089,PC 12,
15717,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,6006,26.543,170,18,51,Aprovechable,En Pie,18S,603384,9111090,PC 12,
15718,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,6009,14.967,120,23,51,Aprovechable,En Pie,18S,603289,9111111,PC 12,
15719,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,6011,11.74,110,18,51,Aprovechable,En Pie,18S,603013,9111098,PC 12,
15720,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,6017,9.185,100,18,51,Aprovechable,En Pie,18S,602286,9111082,PC 12,
15721,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,6021,7.607,80,17,51,Aprovechable,En Pie,18S,601824,9111112,PC 12,
15722,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F68,6030,8.31,90,17,51,Aprovechable,En Pie,18S,601409,9111127,PC 12,
15723,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,1112,7.189,85,14,51,Aprovechable,En Pie,18S,600576,9111040,PC 12,
15724,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,1129,7.501,70,30,51,Semillero,En Pie,18S,598869,9111025,PC 12,
15725,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,5262,10.541,95,21,51,Aprovechable,En Pie,18S,601442,9110982,PC 12,
15726,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,5264,7.727,85,16,51,Aprovechable,En Pie,18S,601509,9111044,PC 12,
15727,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,5268,5.987,72,18,51,Aprovechable,En Pie,18S,601729,9111025,PC 12,
15728,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,5272,7.197,80,19,51,Aprovechable,En Pie,18S,601967,9110979,PC 12,
15729,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,5276,1.852,55,12,51,Semillero,En Pie,18S,602257,9111023,PC 12,
15730,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,5278,11.461,100,19,51,Aprovechable,En Pie,18S,602363,9111036,PC 12,
15731,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,5288,13.507,100,21,51,Aprovechable,En Pie,18S,603454,9111047,PC 12,
15732,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,5291,2.354,62,12,51,Semillero,En Pie,18S,603299,9111017,PC 12,
15733,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F69,5294,15.522,130,18,51,Aprovechable,En Pie,18S,603523,9111033,PC 12,
15734,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F7,2651,21.38,110,24,51,Aprovechable,En Pie,18S,600090,9115332,PC 12,
15735,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F7,2658,10.189,96,15,51,Aprovechable,En Pie,18S,599059,9115369,PC 12,
15736,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F7,3938,5.022,81,15,51,Aprovechable,En Pie,18S,602269,9114448,PC 12,
15737,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F7,3943,7.029,80,15,51,Aprovechable,En Pie,18S,602495,9114443,PC 12,
15738,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F7,3947,7.698,110,12,51,Aprovechable,En Pie,18S,602720,9114435,PC 12,
15739,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F7,3951,7.501,70,30,51,Semillero,En Pie,18S,603318,9114420,PC 12,
15740,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F7,3958,9.225,100,15,51,Aprovechable,En Pie,18S,603862,9114428,PC 12,
15741,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F70,1079,6.305,70,19,51,Aprovechable,En Pie,18S,599353,9110981,PC 12,
15742,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F70,1087,11.21,80,23,51,Aprovechable,En Pie,18S,599748,9110964,PC 12,
15743,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F70,1092,8.687,93,19,51,Aprovechable,En Pie,18S,600006,9110967,PC 12,
15744,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F70,1104,29.743,170,18,51,Aprovechable,En Pie,18S,601155,9110984,PC 12,
15745,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F70,1105,16.587,120,18,51,Aprovechable,En Pie,18S,601250,9110934,PC 12,
15746,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F70,5974,4.96,90,12,51,Aprovechable,En Pie,18S,603245,9110919,PC 12,
15747,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F70,5980,7.138,90,14,51,Aprovechable,En Pie,18S,602762,9110974,PC 12,
15748,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F70,5991,3.902,60,14,51,Aprovechable,En Pie,18S,602002,9110941,PC 12,
15749,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F70,5995,5.869,70,16,51,Aprovechable,En Pie,18S,601742,9110928,PC 12,
15750,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F70,5999,19.741,160,16,51,Aprovechable,En Pie,18S,601319,9110943,PC 12,
15751,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F71,923,6.083,75,17,51,Aprovechable,En Pie,18S,601263,9110858,PC 12,
15752,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F71,938,5.166,75,18,51,Aprovechable,En Pie,18S,599897,9110861,PC 12,
15753,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F71,5935,5.833,70,16,51,Aprovechable,En Pie,18S,601321,9110557,PC 12,
15754,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F71,5937,9.947,118,14,51,Aprovechable,En Pie,18S,601424,9110904,PC 12,
15755,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F71,5942,11.021,120,15,51,Aprovechable,En Pie,18S,601709,9110855,PC 12,
15756,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F71,5943,12.869,105,20,51,Aprovechable,En Pie,18S,601713,9110870,PC 12,
15757,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F71,5946,9.224,90,15,51,Aprovechable,En Pie,18S,601859,9110880,PC 12,
15758,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F71,5952,21.687,130,19,51,Aprovechable,En Pie,18S,602077,9110895,PC 12,
15759,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F71,5964,7.791,89,16,51,Aprovechable,En Pie,18S,603424,9110888,PC 12,
15760,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F71,5968,9.552,120,13,51,Aprovechable,En Pie,18S,603699,9110889,PC 12,
15761,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F72,897,8.926,100,12,51,Aprovechable,En Pie,18S,599014,9110823,PC 12,
15762,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F72,920,8.116,92,21,51,Aprovechable,En Pie,18S,600822,9110798,PC 12,
15763,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F72,5551,9.083,90,15,51,Aprovechable,En Pie,18S,603092,9110821,PC 12,
15764,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F72,5554,8.251,70,33,51,Semillero,En Pie,18S,602623,9110821,PC 12,
15765,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F72,5555,15.347,135,13,51,Aprovechable,En Pie,18S,602432,9110819,PC 12,
15766,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F72,5556,6.409,70,19,51,Aprovechable,En Pie,18S,602352,9110818,PC 12,
15767,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,713,15.166,110,19,51,Aprovechable,En Pie,18S,600600,9110751,PC 12,
15768,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,716,7.501,70,30,51,Semillero,En Pie,18S,600182,9110746,PC 12,
15769,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,721,5.11,70,15,51,Aprovechable,En Pie,18S,600106,9110757,PC 12,
15770,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,724,6.251,70,25,51,Aprovechable,En Pie,18S,600004,9110732,PC 12,
15771,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,5524,34.743,220,14,51,Aprovechable,En Pie,18S,601819,9110757,PC 12,
15772,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,5526,22.932,150,16,51,Aprovechable,En Pie,18S,602035,9110746,PC 12,
15773,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,5528,10.19,79,32,51,Semillero,En Pie,18S,602073,9110724,PC 12,
15774,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,5530,4.25,70,17,51,Aprovechable,En Pie,18S,602271,9110762,PC 12,
15775,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,5531,14.046,130,15,51,Aprovechable,En Pie,18S,602278,9110739,PC 12,
15776,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,5535,8.746,90,17,51,Aprovechable,En Pie,18S,602746,9110754,PC 12,
15777,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,5538,8.625,90,15,51,Aprovechable,En Pie,18S,602850,9110735,PC 12,
15778,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,5540,25.552,150,16,51,Aprovechable,En Pie,18S,602975,9110730,PC 12,
15779,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,5541,11.797,85,32,51,Semillero,En Pie,18S,603127,9110722,PC 12,
15780,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F73,5542,7.717,90,14,51,Aprovechable,En Pie,18S,603272,9110734,PC 12,
15781,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F74,696,4.126,76,14,51,Aprovechable,En Pie,18S,600444,9110672,PC 12,
15782,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F74,5863,8.001,70,32,51,Semillero,En Pie,18S,603567,9110690,PC 12,
15783,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F74,5869,11.178,90,22,51,Aprovechable,En Pie,18S,603029,9110651,PC 12,
15784,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F74,5885,7.493,63,37,51,Semillero,En Pie,18S,601410,9110681,PC 12,
15785,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,492,7.976,65,37,51,Semillero,En Pie,18S,600022,9110587,PC 12,
15786,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,499,12.209,100,19,51,Aprovechable,En Pie,18S,599708,9110619,PC 12,
15787,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5200,5.655,70,20,51,Aprovechable,En Pie,18S,601359,9110587,PC 12,
15788,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5803,22.911,135,20,51,Aprovechable,En Pie,18S,601381,9110619,PC 12,
15789,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5807,7.431,75,18,51,Aprovechable,En Pie,18S,601565,9110605,PC 12,
15790,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5810,6.899,65,32,51,Semillero,En Pie,18S,601643,9110604,PC 12,
15791,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5812,7.751,70,31,51,Semillero,En Pie,18S,601728,9110597,PC 12,
15792,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5814,16.715,130,22,51,Aprovechable,En Pie,18S,601864,9110603,PC 12,
15793,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5821,23.755,144,19,51,Aprovechable,En Pie,18S,602224,9110640,PC 12,
15794,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5827,26.247,150,18,51,Aprovechable,En Pie,18S,602376,9110615,PC 12,
15795,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5829,10.205,100,20,51,Aprovechable,En Pie,18S,602420,9110638,PC 12,
15796,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5845,8.251,70,33,51,Semillero,En Pie,18S,603424,9110598,PC 12,
15797,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5848,5.836,58,34,51,Semillero,En Pie,18S,603530,9110576,PC 12,
15798,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5850,12.821,115,19,51,Aprovechable,En Pie,18S,603568,9110627,PC 12,
15799,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F75,5855,6.429,60,35,51,Semillero,En Pie,18S,603871,9110603,PC 12,
15800,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,462,5.654,54,38,51,Semillero,En Pie,18S,598938,9110501,PC 12,
15801,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,464,4.5,70,18,51,Semillero,En Pie,18S,599270,9110549,PC 12,
15802,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,473,7.853,90,19,51,Aprovechable,En Pie,18S,600009,9110540,PC 12,
15803,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,474,8.595,83,19,51,Aprovechable,En Pie,18S,600024,9110574,PC 12,
15804,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,479,3.75,70,15,51,Aprovechable,En Pie,18S,600778,9110514,PC 12,
15805,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,5423,29.418,135,24,51,Aprovechable,En Pie,18S,603693,9110508,PC 12,
15806,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,5424,13.597,116,16,51,Aprovechable,En Pie,18S,603661,9110553,PC 12,
15807,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,5426,28.944,176,16,51,Aprovechable,En Pie,18S,603283,9110552,PC 12,
15808,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,5429,26.125,160,20,51,Aprovechable,En Pie,18S,602944,9110541,PC 12,
15809,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,5431,5.029,74,18,51,Aprovechable,En Pie,18S,602808,9110524,PC 12,
15810,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,5436,9.185,75,32,51,Semillero,En Pie,18S,602441,9110543,PC 12,
15811,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,5439,6.645,61,35,51,Semillero,En Pie,18S,602157,9110502,PC 12,
15812,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,5440,17.634,120,24,51,Aprovechable,En Pie,18S,602054,9110545,PC 12,
15813,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,5450,20.021,120,22,51,Aprovechable,En Pie,18S,601630,9110509,PC 12,
15814,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F76,5460,9.44,90,19,51,Aprovechable,En Pie,18S,601331,9110543,PC 12,
15815,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,22,9.67,100,15,51,Aprovechable,En Pie,18S,598911,9110435,PC 12,
15816,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,33,13.96,120,19,51,Aprovechable,En Pie,18S,599769,9110433,PC 12,
15817,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,34,8.751,70,35,51,Semillero,En Pie,18S,599868,9110460,PC 12,
15818,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,43,5.884,62,30,51,Semillero,En Pie,18S,600873,9110462,PC 12,
15819,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,4966,11.916,93,27,51,Aprovechable,En Pie,18S,601517,9110475,PC 12,
15820,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,4971,4.579,70,14,51,Aprovechable,En Pie,18S,601676,9110469,PC 12,
15821,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,4980,13.706,110,17,51,Aprovechable,En Pie,18S,601967,9110421,PC 12,
15822,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,4983,13.583,110,22,51,Aprovechable,En Pie,18S,602044,9110487,PC 12,
15823,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,4985,10.746,90,26,51,Aprovechable,En Pie,18S,602077,9110484,PC 12,
15824,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,4989,5.44,56,34,51,Semillero,En Pie,18S,602188,9110429,PC 12,
15825,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,4992,9.611,100,18,51,Aprovechable,En Pie,18S,602352,9110476,PC 12,
15826,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,4994,12.251,98,25,51,Aprovechable,En Pie,18S,602414,9110459,PC 12,
15827,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,5404,15.435,110,25,51,Aprovechable,En Pie,18S,602469,9110484,PC 12,
15828,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F77,5406,7.315,64,35,51,Semillero,En Pie,18S,602592,9110462,PC 12,
15829,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F78,4082,4.167,55,27,51,Semillero,En Pie,18S,603651,9110385,PC 12,
15830,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F78,4091,5.557,55,36,51,Semillero,En Pie,18S,602649,9110404,PC 12,
15831,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F78,4092,13.33,110,17,51,Aprovechable,En Pie,18S,602196,9110406,PC 12,
15832,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F78,4094,5.803,54,39,51,Semillero,En Pie,18S,602135,9110388,PC 12,
15833,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,F78,5701,6.217,59,35,51,Semillero,En Pie,18S,601822,9110370,PC 12,
